Timestamp,Requests_Last_5s,CPU_Usage(%),Memory_Usage(%),Avg_Response_Time(ms),Thread_Utilization(%),Requests_Per_Second,Load_Level
9317521,0,0,3.39,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
9317521,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317522,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317523,0,0,3.39,0,0,0,Low
9317524,0,0,3.39,0,0,0,Low
9317524,0,0,3.39,0,0,0,Low
9317524,0,0,3.39,0,0,0,Low
9317524,0,0,3.39,0,0,0,Low
9317524,0,0,3.39,0,0,0,Low
9317524,0,0,3.39,0,0,0,Low
9317524,0,0,3.4,0,0,0,Low
9317524,0,0,3.4,0,0,0,Low
9317524,0,0,3.4,0,0,0,Low
9317525,0,0,3.4,0,0,0,Low
9317525,0,0,3.4,0,0,0,Low
9317525,0,0,3.4,0,0,0,Low
10607143,10,0,3.41,128677.4,2,2,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.41,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607144,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607145,0,0,3.42,0,2,0,Low
10607224,0,0,3.42,0,2,0,Low
10607224,0,0,3.42,0,2,0,Low
10607224,0,0,3.42,0,2,0,Low
10607225,0,0,3.42,0,2,0,Low
10607225,0,0,3.42,0,2,0,Low
10607225,0,0,3.42,0,2,0,Low
10607225,0,0,3.42,0,2,0,Low
10607226,0,0,3.42,0,2,0,Low
10607226,0,0,3.42,0,2,0,Low
10607226,0,0,3.42,0,2,0,Low
10607227,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.42,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607228,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.43,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607229,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607230,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.44,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607231,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607232,0,0,3.45,0,2,0,Low
10607233,0,0,3.45,0,2,0,Low
10607233,0,0,3.45,0,2,0,Low
10607233,0,0,3.46,0,2,0,Low
10607233,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607234,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.46,0,2,0,Low
10607235,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10607236,0,0,3.47,0,2,0,Low
10611270,40,0,3.5,103.65,2,8,Low
10616271,49,0,3.54,100.96,2,9.8,Low
10621270,50,0,3.58,100.56,2,10,Low
10626270,50,0,3.63,100.7,2,10,Low
